__time,/output_std/data[0],/output_std/data[1],/output_std/layout/data_offset,/time/data
1706898896.678751,0.013050567,0.095040168,0.000000000,
1706898896.678828,,,,6.260000000
1706898896.688672,0.013416045,0.095170674,0.000000000,
1706898896.688716,,,,6.270000000
1706898896.698769,0.013764817,0.095304834,0.000000000,
1706898896.698879,,,,6.280000000
1706898896.708711,0.014096685,0.095442482,0.000000000,
1706898896.708780,,,,6.290000000
1706898896.719534,0.014411470,0.095583449,0.000000000,
1706898896.719613,,,,6.300000000
1706898896.728769,,,,6.310000000
1706898896.728861,0.014709011,0.095727564,0.000000000,
1706898896.738627,0.014989164,0.095874654,0.000000000,
1706898896.738666,,,,6.320000000
1706898896.748797,0.015251807,0.096024546,0.000000000,
1706898896.748848,,,,6.330000000
1706898896.758681,0.015496834,0.096177064,0.000000000,
1706898896.758718,,,,6.340000000
1706898896.768858,0.015724160,0.096332032,0.000000000,
1706898896.768914,,,,6.350000000
1706898896.778661,0.015933715,0.096489274,0.000000000,
1706898896.778692,,,,6.360000000
1706898896.788896,0.016125450,0.096648611,0.000000000,
1706898896.788962,,,,6.370000000
1706898896.799881,0.016299335,0.096809865,0.000000000,
1706898896.799981,,,,6.380000000
1706898896.808779,0.016455355,0.096972859,0.000000000,
1706898896.808829,,,,6.390000000
1706898896.818851,0.016593515,0.097137412,0.000000000,
1706898896.818925,,,,6.400000000
1706898896.828635,,,,6.410000000
1706898896.828692,0.016713839,0.097303347,0.000000000,
1706898896.838819,0.016816366,0.097470486,0.000000000,
1706898896.838885,,,,6.420000000
1706898896.848703,0.016901154,0.097638649,0.000000000,
1706898896.848776,,,,6.430000000
1706898896.858635,0.016968277,0.097807661,0.000000000,
1706898896.858681,,,,6.440000000
1706898896.868689,0.017017828,0.097977344,0.000000000,
1706898896.868733,,,,6.450000000
1706898896.879524,0.017049916,0.098147522,0.000000000,
1706898896.879572,,,,6.460000000
1706898896.888891,0.017064664,0.098318021,0.000000000,
1706898896.888995,,,,6.470000000
1706898896.898953,0.017062216,0.098488668,0.000000000,
1706898896.899031,,,,6.480000000
1706898896.908805,0.017042727,0.098659290,0.000000000,
1706898896.908869,,,,6.490000000
1706898896.918851,0.017006370,0.098829717,0.000000000,
1706898896.918916,,,,6.500000000
1706898896.928764,0.016953335,0.098999781,0.000000000,
1706898896.928817,,,,6.510000000
1706898896.938719,0.016883823,0.099169314,0.000000000,
1706898896.938820,,,,6.520000000
1706898896.948944,0.016798054,0.099338153,0.000000000,
1706898896.949019,,,,6.530000000
1706898896.958701,0.016696258,0.099506133,0.000000000,
1706898896.958748,,,,6.540000000
1706898896.968883,0.016578682,0.099673096,0.000000000,
1706898896.968946,,,,6.550000000
1706898896.978828,0.016445586,0.099838883,0.000000000,
1706898896.978901,,,,6.560000000
1706898896.988463,0.016297242,0.100003338,0.000000000,
1706898896.988500,,,,6.570000000
1706898896.998922,0.016133935,0.100166311,0.000000000,
1706898896.998987,,,,6.580000000
1706898897.008778,0.015955965,0.100327650,0.000000000,
1706898897.008826,,,,6.590000000
1706898897.018728,0.015763640,0.100487210,0.000000000,
1706898897.018801,,,,6.600000000
1706898897.028713,0.015557283,0.100644846,0.000000000,
1706898897.028754,,,,6.610000000
1706898897.038606,0.015337225,0.100800419,0.000000000,
1706898897.038650,,,,6.620000000
1706898897.048744,0.015103811,0.100953791,0.000000000,
1706898897.048820,,,,6.630000000
1706898897.058828,0.014857394,0.101104829,0.000000000,
1706898897.058882,,,,6.640000000
1706898897.068830,0.014598337,0.101253403,0.000000000,
1706898897.068896,,,,6.650000000
1706898897.078642,0.014327013,0.101399387,0.000000000,
1706898897.078687,,,,6.660000000
1706898897.088672,0.014043805,0.101542657,0.000000000,
1706898897.088704,,,,6.670000000
1706898897.098727,0.013749101,0.101683095,0.000000000,
1706898897.098779,,,,6.680000000
1706898897.108954,0.013443300,0.101820586,0.000000000,
1706898897.109056,,,,6.690000000
1706898897.118531,0.013126809,0.101955019,0.000000000,
1706898897.118554,,,,6.700000000
1706898897.128684,0.012800039,0.102086287,0.000000000,
1706898897.128723,,,,6.710000000
1706898897.138647,0.012463410,0.102214287,0.000000000,
1706898897.138684,,,,6.720000000
1706898897.148653,0.012117347,0.102338921,0.000000000,
1706898897.148690,,,,6.730000000
1706898897.158699,0.011762281,0.102460095,0.000000000,
1706898897.158749,,,,6.740000000
1706898897.169020,0.011398649,0.102577718,0.000000000,
1706898897.169111,,,,6.750000000
1706898897.178969,0.011026891,0.102691704,0.000000000,
1706898897.179042,,,,6.760000000
1706898897.188648,0.010647451,0.102801973,0.000000000,
1706898897.188702,,,,6.770000000
1706898897.198700,0.010260780,0.102908448,0.000000000,
1706898897.198749,,,,6.780000000
1706898897.208693,0.009867327,0.103011055,0.000000000,
1706898897.208789,,,,6.790000000
1706898897.219051,0.009467548,0.103109729,0.000000000,
1706898897.219154,,,,6.800000000
1706898897.228821,,,,6.810000000
1706898897.228929,0.009061900,0.103204404,0.000000000,
1706898897.238532,0.008650840,0.103295023,0.000000000,
1706898897.238566,,,,6.820000000
1706898897.248534,0.008234830,0.103381532,0.000000000,
1706898897.248604,,,,6.830000000
1706898897.258607,0.007814328,0.103463880,0.000000000,
1706898897.258654,,,,6.840000000
1706898897.268571,0.007389797,0.103542023,0.000000000,
1706898897.268600,,,,6.850000000
1706898897.278857,0.006961697,0.103615921,0.000000000,
1706898897.278907,,,,6.860000000
1706898897.288647,0.006530488,0.103685538,0.000000000,
1706898897.288696,,,,6.870000000
1706898897.298702,0.006096629,0.103750843,0.000000000,
1706898897.298745,,,,6.880000000
1706898897.308931,0.005660578,0.103811809,0.000000000,
1706898897.308979,,,,6.890000000
1706898897.318595,0.005222792,0.103868415,0.000000000,
1706898897.318624,,,,6.900000000
1706898897.328751,,,,6.910000000
1706898897.328810,0.004783722,0.103920643,0.000000000,
1706898897.338754,0.004343821,0.103968480,0.000000000,
1706898897.338816,,,,6.920000000
1706898897.348897,0.003903534,0.104011918,0.000000000,
1706898897.348961,,,,6.930000000
1706898897.358475,0.003463307,0.104050954,0.000000000,
1706898897.358512,,,,6.940000000
1706898897.368577,0.003023579,0.104085587,0.000000000,
1706898897.368610,,,,6.950000000
1706898897.378700,0.002584784,0.104115823,0.000000000,
1706898897.378750,,,,6.960000000
1706898897.389038,,,,6.970000000
1706898897.389102,0.002147354,0.104141670,0.000000000,
1706898897.398562,0.001711714,0.104163144,0.000000000,
1706898897.398600,,,,6.980000000
1706898897.408693,0.001278282,0.104180261,0.000000000,
1706898897.408733,,,,6.990000000
1706898897.418528,0.000847473,0.104193044,0.000000000,
1706898897.418560,,,,7.000000000
1706898897.428747,,,,7.010000000
1706898897.428810,0.000419694,0.104201519,0.000000000,
1706898897.438747,-0.000004655,0.104205716,0.000000000,
1706898897.438805,,,,7.020000000
1706898897.448796,-0.000425180,0.104205669,0.000000000,
1706898897.448867,,,,7.030000000
1706898897.458623,-0.000841495,0.104201417,0.000000000,
1706898897.458659,,,,7.040000000
1706898897.469066,-0.001253222,0.104193002,0.000000000,
1706898897.469092,,,,7.050000000
1706898897.478564,-0.001659990,0.104180470,0.000000000,
1706898897.478603,,,,7.060000000
1706898897.488686,,,,7.070000000
1706898897.488747,-0.002061437,0.104163870,0.000000000,
1706898897.498668,,,,7.080000000
1706898897.498757,-0.002457210,0.104143256,0.000000000,
1706898897.508783,-0.002846963,0.104118684,0.000000000,
1706898897.508830,,,,7.090000000
1706898897.518567,,,,7.100000000
1706898897.518605,-0.003230362,0.104090214,0.000000000,
1706898897.528655,,,,7.110000000
1706898897.528747,-0.003607080,0.104057911,0.000000000,
1706898897.538622,-0.003976800,0.104021840,0.000000000,
1706898897.538657,,,,7.120000000
1706898897.549271,-0.004339216,0.103982072,0.000000000,
1706898897.549342,,,,7.130000000
1706898897.558519,-0.004694031,0.103938680,0.000000000,
1706898897.558552,,,,7.140000000
1706898897.568643,-0.005040958,0.103891739,0.000000000,
1706898897.568669,,,,7.150000000
1706898897.578680,-0.005379723,0.103841330,0.000000000,
1706898897.578733,,,,7.160000000
1706898897.588538,-0.005710059,0.103787532,0.000000000,
1706898897.588573,,,,7.170000000
1706898897.598586,,,,7.180000000
1706898897.598630,-0.006031711,0.103730432,0.000000000,
1706898897.608632,-0.006344437,0.103670115,0.000000000,
1706898897.608675,,,,7.190000000
1706898897.618574,-0.006648004,0.103606670,0.000000000,
1706898897.618600,,,,7.200000000
1706898897.629131,,,,7.210000000
1706898897.629195,-0.006942191,0.103540190,0.000000000,
1706898897.638487,-0.007226788,0.103470768,0.000000000,
1706898897.638521,,,,7.220000000
1706898897.648652,-0.007501597,0.103398501,0.000000000,
1706898897.648700,,,,7.230000000
1706898897.658509,-0.007766432,0.103323485,0.000000000,
1706898897.658555,,,,7.240000000
1706898897.668615,-0.008021116,0.103245820,0.000000000,
1706898897.668649,,,,7.250000000
1706898897.678644,-0.008265487,0.103165609,0.000000000,
1706898897.678688,,,,7.260000000
1706898897.688697,-0.008499393,0.103082954,0.000000000,
1706898897.688753,,,,7.270000000
1706898897.698508,-0.008722694,0.102997960,0.000000000,
1706898897.698556,,,,7.280000000
1706898897.708473,-0.008935263,0.102910733,0.000000000,
1706898897.708524,,,,7.290000000
1706898897.718521,-0.009136984,0.102821381,0.000000000,
1706898897.718579,,,,7.300000000
1706898897.728640,-0.009327752,0.102730011,0.000000000,
1706898897.728699,,,,7.310000000
1706898897.738604,-0.009507476,0.102636733,0.000000000,
1706898897.738671,,,,7.320000000
1706898897.748512,-0.009676074,0.102541659,0.000000000,
1706898897.748567,,,,7.330000000
1706898897.758511,-0.009833479,0.102444898,0.000000000,
1706898897.758558,,,,7.340000000
1706898897.768505,-0.009979634,0.102346563,0.000000000,
1706898897.768555,,,,7.350000000
1706898897.778549,-0.010114494,0.102246767,0.000000000,
1706898897.778597,,,,7.360000000
1706898897.788702,-0.010238026,0.102145622,0.000000000,
1706898897.788776,,,,7.370000000
1706898897.798665,-0.010350208,0.102043242,0.000000000,
1706898897.798738,,,,7.380000000
1706898897.808760,-0.010451030,0.101939739,0.000000000,
1706898897.808844,,,,7.390000000
1706898897.818615,-0.010540494,0.101835229,0.000000000,
1706898897.818670,,,,7.400000000
1706898897.828785,-0.010618612,0.101729824,0.000000000,
1706898897.828865,,,,7.410000000
1706898897.838571,-0.010685408,0.101623638,0.000000000,
1706898897.838627,,,,7.420000000
1706898897.848665,-0.010740918,0.101516784,0.000000000,
1706898897.848715,,,,7.430000000
1706898897.858680,-0.010785187,0.101409375,0.000000000,
1706898897.858749,,,,7.440000000
1706898897.868669,-0.010818273,0.101301523,0.000000000,
1706898897.868724,,,,7.450000000
1706898897.878791,-0.010840242,0.101193340,0.000000000,
1706898897.878859,,,,7.460000000
1706898897.888572,-0.010851174,0.101084938,0.000000000,
1706898897.888611,,,,7.470000000
1706898897.898733,-0.010851156,0.100976426,0.000000000,
1706898897.898798,,,,7.480000000
1706898897.908653,-0.010840287,0.100867915,0.000000000,
1706898897.908685,,,,7.490000000
1706898897.918692,-0.010818675,0.100759512,0.000000000,
1706898897.918750,,,,7.500000000
1706898897.928664,-0.010786440,0.100651325,0.000000000,
1706898897.928709,,,,7.510000000
1706898897.938554,-0.010743708,0.100543461,0.000000000,
1706898897.938591,,,,7.520000000
1706898897.948526,-0.010690617,0.100436023,0.000000000,
1706898897.948554,,,,7.530000000
1706898897.958547,-0.010627313,0.100329117,0.000000000,
1706898897.958592,,,,7.540000000
1706898897.968679,-0.010553952,0.100222844,0.000000000,
1706898897.968760,,,,7.550000000
1706898897.978745,-0.010470697,0.100117305,0.000000000,
1706898897.978805,,,,7.560000000
1706898897.988705,-0.010377720,0.100012598,0.000000000,
1706898897.988761,,,,7.570000000
1706898897.998674,-0.010275203,0.099908820,0.000000000,
1706898897.998714,,,,7.580000000
1706898898.008632,-0.010163333,0.099806068,0.000000000,
1706898898.008666,,,,7.590000000
1706898898.018831,-0.010042306,0.099704435,0.000000000,
1706898898.018912,,,,7.600000000
1706898898.028570,-0.009912327,0.099604012,0.000000000,
1706898898.028619,,,,7.610000000
1706898898.038740,-0.009773605,0.099504889,0.000000000,
1706898898.038803,,,,7.620000000
1706898898.048654,-0.009626357,0.099407153,0.000000000,
1706898898.048726,,,,7.630000000
1706898898.058823,-0.009470809,0.099310889,0.000000000,
1706898898.058881,,,,7.640000000
1706898898.068758,-0.009307190,0.099216181,0.000000000,
1706898898.068810,,,,7.650000000
1706898898.078656,-0.009135736,0.099123109,0.000000000,
1706898898.078707,,,,7.660000000
1706898898.088646,-0.008956690,0.099031752,0.000000000,
1706898898.088696,,,,7.670000000
1706898898.098732,-0.008770298,0.098942185,0.000000000,
1706898898.098789,,,,7.680000000
1706898898.108613,-0.008576813,0.098854482,0.000000000,
1706898898.108697,,,,7.690000000
1706898898.118479,-0.008376493,0.098768714,0.000000000,
1706898898.118510,,,,7.700000000
1706898898.128625,,,,7.710000000
1706898898.128701,-0.008169600,0.098684949,0.000000000,
1706898898.138678,-0.007956399,0.098603253,0.000000000,
1706898898.138728,,,,7.720000000
1706898898.148646,-0.007737160,0.098523689,0.000000000,
1706898898.148686,,,,7.730000000
1706898898.158661,-0.007512157,0.098446317,0.000000000,
1706898898.158722,,,,7.740000000
1706898898.168662,-0.007281668,0.098371196,0.000000000,
1706898898.168700,,,,7.750000000
1706898898.178895,-0.007045970,0.098298379,0.000000000,
1706898898.178951,,,,7.760000000
1706898898.188697,-0.006805349,0.098227919,0.000000000,
1706898898.188753,,,,7.770000000
1706898898.198629,-0.006560087,0.098159866,0.000000000,
1706898898.198673,,,,7.780000000
1706898898.208635,-0.006310473,0.098094265,0.000000000,
1706898898.208685,,,,7.790000000
1706898898.218761,-0.006056795,0.098031160,0.000000000,
1706898898.218811,,,,7.800000000
1706898898.228675,-0.005799343,0.097970592,0.000000000,
1706898898.228712,,,,7.810000000
1706898898.238787,-0.005538408,0.097912599,0.000000000,
1706898898.238862,,,,7.820000000
1706898898.248753,-0.005274284,0.097857215,0.000000000,
1706898898.248811,,,,7.830000000
1706898898.258694,-0.005007263,0.097804472,0.000000000,
1706898898.258742,,,,7.840000000
1706898898.268661,-0.004737637,0.097754399,0.000000000,
1706898898.268724,,,,7.850000000
1706898898.278666,-0.004465701,0.097707023,0.000000000,
1706898898.278734,,,,7.860000000
1706898898.288747,-0.004191746,0.097662366,0.000000000,
1706898898.288816,,,,7.870000000
1706898898.298607,-0.003916065,0.097620448,0.000000000,
1706898898.298638,,,,7.880000000
1706898898.308606,-0.003638950,0.097581288,0.000000000,
1706898898.308644,,,,7.890000000
1706898898.318787,-0.003360689,0.097544898,0.000000000,
1706898898.318832,,,,7.900000000
1706898898.329098,-0.003081572,0.097511291,0.000000000,
1706898898.329161,,,,7.910000000
1706898898.338765,-0.002801885,0.097480476,0.000000000,
1706898898.338821,,,,7.920000000
1706898898.348765,-0.002521914,0.097452457,0.000000000,
1706898898.348802,,,,7.930000000
1706898898.358846,-0.002241940,0.097427238,0.000000000,
1706898898.358888,,,,7.940000000
1706898898.368771,-0.001962245,0.097404818,0.000000000,
1706898898.368828,,,,7.950000000
1706898898.378807,-0.001683104,0.097385196,0.000000000,
1706898898.378866,,,,7.960000000
1706898898.388547,-0.001404793,0.097368365,0.000000000,
1706898898.388608,,,,7.970000000
1706898898.398570,-0.001127581,0.097354317,0.000000000,
1706898898.398617,,,,7.980000000
1706898898.408605,-0.000851737,0.097343041,0.000000000,
1706898898.408632,,,,7.990000000
1706898898.418675,-0.000577524,0.097334524,0.000000000,
1706898898.418709,,,,8.000000000
1706898898.428694,-0.000305201,0.097328748,0.000000000,
1706898898.428757,,,,8.010000000
1706898898.438499,-0.000035024,0.097325696,0.000000000,
1706898898.438516,,,,8.020000000
1706898898.448844,0.000232757,0.097325346,0.000000000,
1706898898.448881,,,,8.030000000
1706898898.458628,0.000497894,0.097327674,0.000000000,
1706898898.458678,,,,8.040000000
1706898898.468848,0.000760148,0.097332653,0.000000000,
1706898898.468897,,,,8.050000000
1706898898.478665,0.001019281,0.097340254,0.000000000,
1706898898.478722,,,,8.060000000
1706898898.489123,0.001275063,0.097350447,0.000000000,
1706898898.489195,,,,8.070000000
1706898898.498873,0.001527268,0.097363198,0.000000000,
1706898898.498927,,,,8.080000000
1706898898.509000,0.001775675,0.097378470,0.000000000,
1706898898.509053,,,,8.090000000
1706898898.518937,0.002020072,0.097396227,0.000000000,
1706898898.518979,,,,8.100000000
1706898898.528887,0.002260248,0.097416428,0.000000000,
1706898898.528926,,,,8.110000000
1706898898.538871,0.002496003,0.097439030,0.000000000,
1706898898.538935,,,,8.120000000
1706898898.549016,0.002727140,0.097463990,0.000000000,
1706898898.549064,,,,8.130000000
1706898898.558753,0.002953469,0.097491262,0.000000000,
1706898898.558797,,,,8.140000000
1706898898.568861,0.003174809,0.097520796,0.000000000,
1706898898.568908,,,,8.150000000
1706898898.578715,0.003390981,0.097552544,0.000000000,
1706898898.578752,,,,8.160000000
1706898898.588774,0.003601817,0.097586454,0.000000000,
1706898898.588831,,,,8.170000000
1706898898.598765,0.003807153,0.097622472,0.000000000,
1706898898.598833,,,,8.180000000
1706898898.608810,0.004006834,0.097660544,0.000000000,
1706898898.608886,,,,8.190000000
1706898898.618847,0.004200711,0.097700612,0.000000000,
1706898898.618957,,,,8.200000000
1706898898.628864,0.004388643,0.097742619,0.000000000,
1706898898.628934,,,,8.210000000
1706898898.638836,0.004570495,0.097786506,0.000000000,
1706898898.638923,,,,8.220000000
1706898898.648948,0.004746139,0.097832211,0.000000000,
1706898898.649051,,,,8.230000000
1706898898.658671,0.004915457,0.097879672,0.000000000,
1706898898.658733,,,,8.240000000
1706898898.668839,0.005078335,0.097928827,0.000000000,
1706898898.668894,,,,8.250000000
1706898898.678663,0.005234669,0.097979610,0.000000000,
1706898898.678707,,,,8.260000000
1706898898.688975,0.005384361,0.098031957,0.000000000,
1706898898.689044,,,,8.270000000
1706898898.699210,0.005527322,0.098085800,0.000000000,
1706898898.699307,,,,8.280000000
1706898898.708906,0.005663469,0.098141074,0.000000000,
1706898898.709007,,,,8.290000000
1706898898.718846,0.005792727,0.098197708,0.000000000,
1706898898.718936,,,,8.300000000
1706898898.728685,0.005915029,0.098255636,0.000000000,
1706898898.728757,,,,8.310000000
1706898898.738931,0.006030315,0.098314786,0.000000000,
1706898898.739025,,,,8.320000000
1706898898.748911,0.006138533,0.098375089,0.000000000,
1706898898.748999,,,,8.330000000
1706898898.758737,0.006239639,0.098436474,0.000000000,
1706898898.758818,,,,8.340000000
1706898898.768741,0.006333595,0.098498871,0.000000000,
1706898898.768804,,,,8.350000000
1706898898.778942,0.006420372,0.098562207,0.000000000,
1706898898.779027,,,,8.360000000
1706898898.788749,0.006499947,0.098626410,0.000000000,
1706898898.788822,,,,8.370000000
1706898898.798915,0.006572307,0.098691410,0.000000000,
1706898898.799003,,,,8.380000000
1706898898.808767,0.006637443,0.098757133,0.000000000,
1706898898.808852,,,,8.390000000
1706898898.818728,0.006695355,0.098823507,0.000000000,
1706898898.818819,,,,8.400000000
1706898898.828881,0.006746051,0.098890461,0.000000000,
1706898898.828983,,,,8.410000000
1706898898.838648,0.006789544,0.098957921,0.000000000,
1706898898.838722,,,,8.420000000
1706898898.848907,0.006825857,0.099025817,0.000000000,
1706898898.848989,,,,8.430000000
1706898898.858773,0.006855016,0.099094075,0.000000000,
1706898898.858864,,,,8.440000000
1706898898.869064,0.006877059,0.099162626,0.000000000,
1706898898.869180,,,,8.450000000
1706898898.878685,0.006892026,0.099231396,0.000000000,
1706898898.878769,,,,8.460000000
1706898898.888930,0.006899966,0.099300316,0.000000000,
1706898898.889045,,,,8.470000000
1706898898.898726,0.006900934,0.099369316,0.000000000,
1706898898.898790,,,,8.480000000
1706898898.908995,0.006894993,0.099438325,0.000000000,
1706898898.909075,,,,8.490000000
1706898898.919020,0.006882211,0.099507275,0.000000000,
1706898898.919102,,,,8.500000000
1706898898.928738,0.006862661,0.099576098,0.000000000,
1706898898.928795,,,,8.510000000
1706898898.938800,0.006836425,0.099644724,0.000000000,
1706898898.938904,,,,8.520000000
1706898898.948780,0.006803588,0.099713088,0.000000000,
1706898898.948844,,,,8.530000000
1706898898.959222,0.006764244,0.099781124,0.000000000,
1706898898.959334,,,,8.540000000
1706898898.969065,0.006718489,0.099848767,0.000000000,
1706898898.969199,,,,8.550000000
1706898898.979043,0.006666427,0.099915952,0.000000000,
1706898898.979172,,,,8.560000000
1706898898.988703,0.006608168,0.099982616,0.000000000,
1706898898.988808,,,,8.570000000
1706898898.998704,0.006543824,0.100048698,0.000000000,
1706898898.998772,,,,8.580000000
1706898899.008931,0.006473516,0.100114136,0.000000000,
1706898899.009024,,,,8.590000000
1706898899.018851,0.006397368,0.100178871,0.000000000,
1706898899.018986,,,,8.600000000
1706898899.028870,0.006315507,0.100242845,0.000000000,
1706898899.028975,,,,8.610000000
1706898899.038719,0.006228067,0.100306000,0.000000000,
1706898899.038804,,,,8.620000000
1706898899.048791,0.006135187,0.100368280,0.000000000,
1706898899.048866,,,,8.630000000
1706898899.058914,0.006037007,0.100429632,0.000000000,
1706898899.058990,,,,8.640000000
1706898899.069054,0.005933674,0.100490002,0.000000000,
1706898899.069117,,,,8.650000000
1706898899.078743,0.005825337,0.100549339,0.000000000,
1706898899.078786,,,,8.660000000
1706898899.088882,0.005712149,0.100607592,0.000000000,
1706898899.088923,,,,8.670000000
1706898899.099090,0.005594269,0.100664714,0.000000000,
1706898899.099167,,,,8.680000000
1706898899.108835,0.005471855,0.100720657,0.000000000,
1706898899.108886,,,,8.690000000
1706898899.118867,0.005345070,0.100775375,0.000000000,
1706898899.118928,,,,8.700000000
1706898899.128742,0.005214082,0.100828826,0.000000000,
1706898899.128779,,,,8.710000000
1706898899.138616,0.005079059,0.100880967,0.000000000,
1706898899.138650,,,,8.720000000
1706898899.148507,0.004940171,0.100931757,0.000000000,
1706898899.148538,,,,8.730000000
1706898899.158639,0.004797594,0.100981159,0.000000000,
1706898899.158659,,,,8.740000000
1706898899.169051,0.004651502,0.101029135,0.000000000,
1706898899.169120,,,,8.750000000
1706898899.178823,0.004502074,0.101075650,0.000000000,
1706898899.178873,,,,8.760000000
1706898899.188939,0.004349488,0.101120671,0.000000000,
1706898899.188993,,,,8.770000000
1706898899.198784,0.004193926,0.101164166,0.000000000,
1706898899.198827,,,,8.780000000
1706898899.208675,0.004035570,0.101206105,0.000000000,
1706898899.208716,,,,8.790000000
1706898899.219025,0.003874604,0.101246460,0.000000000,
1706898899.219094,,,,8.800000000
1706898899.228714,,,,8.810000000
1706898899.228764,0.003711212,0.101285207,0.000000000,
1706898899.238957,0.003545579,0.101322319,0.000000000,
1706898899.239001,,,,8.820000000
1706898899.248944,0.003377891,0.101357774,0.000000000,
1706898899.248988,,,,8.830000000
1706898899.258786,0.003208335,0.101391553,0.000000000,
1706898899.258815,,,,8.840000000
1706898899.268815,0.003037096,0.101423637,0.000000000,
1706898899.268895,,,,8.850000000
1706898899.278755,0.002864362,0.101454008,0.000000000,
1706898899.278797,,,,8.860000000
1706898899.289030,0.002690317,0.101482651,0.000000000,
1706898899.289079,,,,8.870000000
1706898899.299054,0.002515149,0.101509554,0.000000000,
1706898899.299098,,,,8.880000000
1706898899.308819,0.002339042,0.101534706,0.000000000,
1706898899.308851,,,,8.890000000
1706898899.318919,0.002162181,0.101558096,0.000000000,
1706898899.318986,,,,8.900000000
1706898899.329043,0.001984750,0.101579718,0.000000000,
1706898899.329107,,,,8.910000000
1706898899.339023,0.001806930,0.101599566,0.000000000,
1706898899.339083,,,,8.920000000
1706898899.349187,0.001628905,0.101617635,0.000000000,
1706898899.349269,,,,8.930000000
1706898899.358749,0.001450852,0.101633924,0.000000000,
1706898899.358791,,,,8.940000000
1706898899.368824,0.001272951,0.101648433,0.000000000,
1706898899.368885,,,,8.950000000
1706898899.378694,0.001095378,0.101661162,0.000000000,
1706898899.378737,,,,8.960000000
1706898899.388864,0.000918308,0.101672116,0.000000000,
1706898899.388929,,,,8.970000000
1706898899.398779,0.000741914,0.101681299,0.000000000,
1706898899.398843,,,,8.980000000
1706898899.408593,0.000566365,0.101688718,0.000000000,
1706898899.408647,,,,8.990000000
1706898899.418726,0.000391829,0.101694382,0.000000000,
1706898899.418808,,,,9.000000000
1706898899.428787,0.000218473,0.101698300,0.000000000,
1706898899.428872,,,,9.010000000
1706898899.438728,0.000046458,0.101700485,0.000000000,
1706898899.438830,,,,9.020000000
1706898899.449042,-0.000124055,0.101700949,0.000000000,
1706898899.449175,,,,9.030000000
1706898899.458599,-0.000292909,0.101699709,0.000000000,
1706898899.458679,,,,9.040000000
1706898899.468907,-0.000459951,0.101696780,0.000000000,
1706898899.469003,,,,9.050000000
1706898899.478992,-0.000625030,0.101692180,0.000000000,
1706898899.479126,,,,9.060000000
1706898899.488876,-0.000787997,0.101685930,0.000000000,
1706898899.488988,,,,9.070000000
1706898899.498615,-0.000948710,0.101678050,0.000000000,
1706898899.498700,,,,9.080000000
1706898899.508733,-0.001107028,0.101668563,0.000000000,
1706898899.508818,,,,9.090000000
1706898899.518761,-0.001262814,0.101657492,0.000000000,
1706898899.518844,,,,9.100000000
1706898899.528801,-0.001415935,0.101644864,0.000000000,
1706898899.528898,,,,9.110000000
1706898899.538662,-0.001566263,0.101630705,0.000000000,
1706898899.538775,,,,9.120000000
1706898899.548900,-0.001713670,0.101615042,0.000000000,
1706898899.549023,,,,9.130000000
1706898899.558649,-0.001858038,0.101597906,0.000000000,
1706898899.558728,,,,9.140000000
1706898899.569012,-0.001999248,0.101579325,0.000000000,
1706898899.569117,,,,9.150000000
1706898899.578813,-0.002137188,0.101559333,0.000000000,
1706898899.578946,,,,9.160000000
1706898899.588622,-0.002271750,0.101537961,0.000000000,
1706898899.588717,,,,9.170000000
1706898899.598614,-0.002402828,0.101515243,0.000000000,
1706898899.598713,,,,9.180000000
1706898899.608713,-0.002530324,0.101491215,0.000000000,
1706898899.608806,,,,9.190000000
1706898899.618779,-0.002654142,0.101465912,0.000000000,
1706898899.618891,,,,9.200000000
1706898899.628780,-0.002774192,0.101439370,0.000000000,
1706898899.628871,,,,9.210000000
1706898899.638608,-0.002890387,0.101411629,0.000000000,
1706898899.638695,,,,9.220000000
1706898899.648822,-0.003002646,0.101382725,0.000000000,
1706898899.648958,,,,9.230000000
1706898899.658643,-0.003110892,0.101352698,0.000000000,
1706898899.658725,,,,9.240000000
1706898899.668717,-0.003215053,0.101321589,0.000000000,
1706898899.668813,,,,9.250000000
1706898899.678811,-0.003315062,0.101289439,0.000000000,
1706898899.678926,,,,9.260000000
1706898899.688717,-0.003410855,0.101256288,0.000000000,
1706898899.688793,,,,9.270000000
1706898899.698662,-0.003502375,0.101222180,0.000000000,
1706898899.698755,,,,9.280000000
1706898899.708650,-0.003589569,0.101187156,0.000000000,
1706898899.708723,,,,9.290000000
1706898899.718809,-0.003672389,0.101151260,0.000000000,
1706898899.718886,,,,9.300000000
1706898899.728761,-0.003750791,0.101114536,0.000000000,
1706898899.728856,,,,9.310000000
1706898899.738601,-0.003824737,0.101077028,0.000000000,
1706898899.738685,,,,9.320000000
1706898899.748696,-0.003894193,0.101038781,0.000000000,
1706898899.748772,,,,9.330000000
1706898899.758635,-0.003959129,0.100999839,0.000000000,
1706898899.758713,,,,9.340000000
1706898899.768898,-0.004019521,0.100960248,0.000000000,
1706898899.769037,,,,9.350000000
1706898899.778777,-0.004075351,0.100920053,0.000000000,
1706898899.778889,,,,9.360000000
1706898899.788766,-0.004126603,0.100879299,0.000000000,
1706898899.788855,,,,9.370000000
1706898899.798659,-0.004173267,0.100838033,0.000000000,
1706898899.798772,,,,9.380000000
1706898899.808617,-0.004215337,0.100796300,0.000000000,
1706898899.808684,,,,9.390000000
